Category of Data,Table,Column,ct_name,code_iaids,meaning,Data Type eADMS,Length eADMS,short_desc,Question_Def,Code meaning,typeofchange,Change_notes
Pre eADMS coding,seq_of_events,Subj_Code,NULL,92300,"Inadequate certification/approval, Operation/operator",int,NULL,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",NULL,NULL,NULL
Pre eADMS coding,seq_of_events,Subj_Code,NULL,92400,"Inadequate certification/approval, Manufacturer",int,NULL,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",NULL,NULL,NULL
Pre eADMS coding,seq_of_events,Subj_Code,NULL,93000,Inadequate substantiation process,int,NULL,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",NULL,NULL,NULL
Pre eADMS coding,seq_of_events,Subj_Code,NULL,93100,"Inadequate substantiation process, Inadequate compliance determination recordkeeping",int,NULL,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",NULL,NULL,NULL
Pre eADMS coding,seq_of_events,Subj_Code,NULL,93200,"Inadequate substantiation process, Insufficient review",int,NULL,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",NULL,NULL,NULL
Pre eADMS coding,seq_of_events,Subj_Code,NULL,93300,"Inadequate substantiation process, Inadequate documentation",int,NULL,Subject Code,"Sequence of Events subject codes are used to identify the individuals, equipment, processes, or phenomena that contributed to the mishap event. Subject codes are used in conjunction with the modifier codes, person codes, and the cause/factor designator to provide the details of the mishap event and the probable cause. Each subject code references a specific event occurrence, and may include multiple codes. When more than one code is used per an occurrence, codes are assigned a sequential seq_event_no (in seq_events table) to distinguish between multiple codes.",NULL,NULL,NULL
Pre eADMS coding,seq_of_events,Subj_Code,NULL,NULL,NULL,int,NULL,Subject Code,NULL,NULL,NULL,NULL
eADMS Data,aircraft,elt_mounted_aircraft,NULL,NULL,ELT was still mounted in aircraft,bit,1,NULL,NULL,NULL,New fields,7/22/2014
eADMS Data,aircraft,elt_connected_antenna,NULL,NULL,ELT was still connected to antenna,bit,1,NULL,NULL,NULL,New fields,7/22/2014
eADMS Data,aircraft,elt_manufacturer,NULL,NULL,ELT Manufacturer,varchar,50,NULL,NULL,NULL,New fields,7/22/2014
eADMS Data,aircraft,elt_model,NULL,NULL,ELT Model or Part No,varchar,50,NULL,NULL,NULL,New fields,7/22/2014
